"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"830","National","National",2018,34,0.822659,0.944013,2239,1492,NA,2468,609,515,7323,1610,775731,NA
"831","National","National",2018,35,0.859864,0.960101,2445,1638,NA,2830,656,542,8111,1681,844807,NA
"832","National","National",2018,36,1.10083,1.14128,2814,1985,NA,3343,767,621,9530,1710,835027,NA
"833","National","National",2018,37,1.15323,1.14784,2773,2112,NA,3660,829,691,10065,1708,876862,NA
"834","National","National",2018,38,1.20178,1.31156,3242,2347,NA,3949,922,729,11189,1684,853109,NA
"835","National","National",2018,39,1.2498,1.26102,3481,2488,NA,4198,931,669,11767,1710,933130,NA
"836","National","National",2018,40,1.42158,1.42133,4910,3898,NA,6344,1568,1300,18020,2612,1267828,NA
"837","National","National",2018,41,1.40328,1.4746,5343,4058,NA,6296,1676,1329,18702,2652,1268275,NA
"838","National","National",2018,42,1.47183,1.58977,5593,4418,NA,6809,1758,1402,19980,2624,1256785,NA
"839","National","National",2018,43,1.63975,1.72501,6259,4632,NA,7514,1846,1446,21697,2678,1257789,NA
"840","National","National",2018,44,1.79022,1.84103,6862,4730,NA,8282,1825,1451,23150,2664,1257449,NA
"841","National","National",2018,45,1.86799,1.92737,7508,4842,NA,8471,1844,1456,24121,2671,1251496,NA
"842","National","National",2018,46,1.99062,2.09281,7841,5084,NA,8131,2014,1489,24559,2663,1173496,NA
"843","National","National",2018,47,2.24196,2.40619,8614,5046,NA,7227,2121,1704,24712,2617,1027018,NA
"844","National","National",2018,48,2.14993,2.24923,8896,6606,NA,8853,2783,2081,29219,2665,1299066,NA
"845","National","National",2018,49,2.26267,2.31067,8815,6025,NA,9371,2475,1869,28555,2658,1235787,NA
"846","National","National",2018,50,2.63691,2.73537,10162,6852,NA,11432,2794,1988,33228,2649,1214752,NA
"847","National","National",2018,51,3.13053,3.24277,11495,8152,NA,12872,3328,2495,38342,2593,1182384,NA
"848","National","National",2018,52,3.95397,4.18246,13614,10364,NA,12055,4479,3539,44051,2579,1053233,NA
"849","National","National",2019,1,3.45315,3.63116,11682,11421,NA,9582,5216,4272,42173,2627,1161419,NA
"850","National","National",2019,2,3.09958,3.16293,9389,10520,NA,10976,4881,3458,39224,2654,1240115,NA
"851","National","National",2019,3,3.32135,3.36599,9708,10069,NA,14330,4248,2951,41306,2656,1227156,NA
"852","National","National",2019,4,3.78973,3.89212,10772,11279,NA,17048,4490,2870,46459,2675,1193668,NA
"853","National","National",2019,5,4.34374,4.53541,11635,13102,NA,22323,5131,3266,55457,2665,1222755,NA
"854","National","National",2019,6,4.85886,5.20804,13914,15820,NA,29915,6204,4113,69966,2670,1343423,NA
"855","National","National",2019,7,5.06384,5.45133,14289,16045,NA,29514,6371,4294,70513,2651,1293501,NA
"856","National","National",2019,8,4.91983,5.30801,13672,15838,NA,26827,6168,4509,67014,2650,1262508,NA
"857","National","National",2019,9,4.58535,4.62217,11684,13965,NA,23708,5763,4178,59298,2655,1282904,NA
"858","National","National",2019,10,4.40531,4.42052,11190,13155,NA,21945,5409,4082,55781,2634,1261864,NA
"859","National","National",2019,11,4.24417,4.14628,11006,12648,NA,20246,5390,4194,53484,2643,1289927,NA
"860","National","National",2019,12,3.68615,3.50477,9709,10712,NA,16776,4529,3897,45623,2648,1301742,NA
"861","National","National",2019,13,3.11403,3.06756,8668,8733,NA,13782,3838,3206,38227,2613,1246168,NA
"862","National","National",2019,14,2.71415,2.68614,7617,7523,NA,11814,3296,2812,33062,2612,1230839,NA
"863","National","National",2019,15,2.319,2.28348,6764,6259,NA,10109,2599,2332,28063,2559,1228955,NA
"864","National","National",2019,16,2.03857,1.97841,6302,4970,NA,7975,2125,1884,23256,2531,1175489,NA
"865","National","National",2019,17,1.73825,1.7374,5698,4646,NA,6630,2014,1746,20734,2505,1193392,NA
"866","National","National",2019,18,1.59588,1.59044,5376,4111,NA,6305,1689,1550,19031,2473,1196585,NA
"867","National","National",2019,19,1.52208,1.47164,4792,3586,NA,5985,1483,1363,17209,2427,1169379,NA
"868","National","National",2019,20,1.50543,1.50693,4629,3480,NA,5510,1434,1359,16412,2317,1089099,NA
"869","National","National",2019,21,1.4468,1.41323,4557,3184,NA,5189,1342,1357,15629,2177,1105906,NA
"870","National","National",2019,22,1.40519,1.43654,4301,2972,NA,4484,1229,1241,14227,2059,990364,NA
"871","National","National",2019,23,1.23902,1.2311,3809,2885,NA,3980,1204,1161,13039,2166,1059136,NA
"872","National","National",2019,24,1.13192,1.13058,3467,2712,NA,3717,1043,1067,12006,2145,1061932,NA
"873","National","National",2019,25,1.00207,1.01571,3009,2395,NA,3233,982,919,10538,2093,1037505,NA
"874","National","National",2019,26,0.963111,0.967341,2932,2167,NA,3067,904,855,9925,2016,1026008,NA
"875","National","National",2019,27,0.892688,0.888516,2461,1887,NA,2656,782,766,8552,2075,962504,NA
"876","National","National",2019,28,0.826563,0.809181,2245,1849,NA,2586,779,720,8179,1974,1010775,NA
"877","National","National",2019,29,0.7816,0.779191,2095,1792,NA,2451,733,685,7756,1980,995391,NA
"878","National","National",2019,30,0.771592,0.76756,2028,1739,NA,2342,725,593,7427,1923,967612,NA
"879","National","National",2019,31,0.808187,0.756584,2026,1539,NA,2039,531,501,6636,1599,877100,NA
